date,sessions,signups,trials_started,active_users,mrr,arr,cac,latency_ms,latency_sec,p99_latency_ms,cpu_util_pct,error_rate,success_rate,uptime_pct,churn_pct,support_tickets,nps
2024-10-08,10769.9505,207.6299,149.4986,3465.3392,83081.7090,996995.1580,178.2535,284.1997,0.2842,959.6831,67.7824,0.0380,0.9620,98.7177,3.1453,128.1519,43.3595
2024-10-09,10735.8040,205.1642,148.2631,3519.6696,82634.9313,991658.1501,187.5450,290.4514,0.2905,974.4444,69.5568,0.0383,0.9617,98.6605,3.3857,127.9840,40.1525
2024-10-10,10587.6736,205.0816,147.0939,3427.1632,82513.7081,990126.3689,182.3823,298.1198,0.2981,1028.6888,68.1587,0.0397,0.9603,98.5707,3.6864,128.9688,40.5306
2024-10-11,10523.5060,197.2666,142.0874,3328.5152,82040.3513,984518.7191,181.8077,274.8609,0.2749,948.0161,67.0223,0.0360,0.9640,98.7269,2.9374,128.4783,40.1849
2024-10-12,10714.2361,204.3662,147.7536,3349.4849,83194.9795,998288.0267,177.5100,273.7287,0.2737,950.1380,61.6884,0.0357,0.9643,98.7229,2.8347,128.0708,43.8416
2024-10-13,10449.9064,198.3894,143.1296,3359.7866,81970.1918,983624.0187,186.4266,272.6110,0.2726,954.4361,62.2736,0.0341,0.9659,98.7673,2.8299,128.8880,40.7476
2024-10-14,10741.0807,208.7654,150.1205,3531.2672,82699.9963,992366.3933,183.1904,267.4485,0.2674,901.8382,60.8026,0.0337,0.9663,98.8161,2.7235,128.2314,41.8641
2024-10-15,10358.4239,189.5257,137.7376,3380.6408,80713.9688,968635.1199,181.4952,269.2309,0.2692,892.5663,60.8033,0.0334,0.9666,98.8269,2.7870,125.1834,42.2085
2024-10-16,10595.5442,209.0047,150.9204,3493.6621,82817.1877,993871.9082,170.1082,257.7405,0.2577,865.2162,61.7728,0.0318,0.9682,98.8732,2.5456,124.9714,46.5774
2024-10-17,10432.9879,199.8611,143.8617,3334.6950,82421.8798,989093.0900,172.9795,246.3294,0.2463,843.1218,56.4206,0.0301,0.9699,98.9702,2.3672,126.5677,37.4483
2024-10-18,9930.0663,192.9956,138.7340,3204.2250,80762.4119,969169.8239,172.6253,248.3950,0.2484,811.5786,56.2758,0.0304,0.9696,98.9381,2.3653,125.4261,48.9331
2024-10-19,9949.8498,187.2018,134.7270,3157.0447,81355.0909,976240.3154,183.9258,247.8037,0.2478,835.6174,56.9277,0.0310,0.9690,98.8958,2.3698,126.1783,38.3437
2024-10-20,9743.3760,186.1213,134.7461,3173.3929,79687.0662,956314.5302,181.6157,217.1468,0.2171,749.2882,48.3136,0.0252,0.9748,99.1268,2.1422,125.7852,41.2993
2024-11-21,9924.4966,189.1656,135.8946,3182.5464,80026.5932,960375.1796,181.1514,212.5728,0.2126,712.7242,45.7354,0.0236,0.9764,99.1498,2.1029,124.0254,39.5320
2024-11-22,9540.9970,180.1314,129.7854,3025.4030,78268.0666,939253.0798,179.8699,205.9252,0.2059,699.1895,52.0053,0.0237,0.9763,99.1642,2.1366,123.6838,42.3521
2024-11-23,9672.3394,186.7220,134.1115,3087.1504,79475.1456,953697.7863,177.1410,186.1560,0.1862,622.2047,44.9491,0.0186,0.9814,99.3320,2.2589,120.9926,43.6103
2024-11-24,10885.1261,206.0267,149.0311,3516.6934,83492.3619,1001894.9814,176.0213,182.0812,0.1821,641.2841,39.3529,0.0191,0.9809,99.3381,2.3904,122.4394,48.9482
2024-11-25,10372.5586,195.8562,141.0116,3372.5606,81600.7661,979206.3920,182.5423,201.9020,0.2019,711.2044,49.4213,0.0217,0.9783,99.2342,2.2084,121.9999,45.5399
2024-11-26,10489.5527,198.2762,143.2581,3398.5276,82708.2528,992552.5160,178.6189,191.5475,0.1915,639.1853,49.2850,0.0200,0.9800,99.2893,2.2043,122.4681,39.9337
2024-11-27,10600.0666,193.3186,139.5436,3520.7389,81674.1735,980053.0931,186.1218,198.5208,0.1985,665.0112,44.2948,0.0223,0.9777,99.2247,2.2542,122.4764,42.6277
2024-11-28,10409.7953,196.0465,140.9433,3361.6099,82654.6192,991860.7742,182.1445,209.7124,0.2097,715.2374,49.7467,0.0236,0.9764,99.1828,2.0793,120.7212,42.3298
2024-11-01,9933.5086,187.4956,135.4168,3107.4143,79407.9286,952960.8730,181.2802,204.7398,0.2047,705.4061,46.5528,0.0224,0.9776,99.2201,2.1969,120.2563,39.9776
2024-11-02,9453.7794,171.9523,124.3433,3072.5912,78685.4239,944261.0320,178.9037,203.5140,0.2035,698.0182,49.8011,0.0231,0.9769,99.2125,2.2404,121.6648,43.7493
2024-11-03,9519.6188,174.5910,125.2169,2970.3828,79606.5810,955349.0809,181.4986,214.4209,0.2144,738.0008,44.3145,0.0249,0.9751,99.1091,2.1156,122.6293,42.7770
2024-11-04,9494.2198,178.2170,128.7378,2940.7002,78421.9793,941081.1475,182.5340,220.0138,0.2200,761.2952,53.8502,0.0256,0.9744,99.1121,2.0812,122.1844,40.6445
2024-11-05,9954.5435,191.9988,140.0658,3185.4231,80241.4230,962915.0992,182.2138,226.1157,0.2261,784.9327,53.4196,0.0274,0.9726,99.0739,2.1527,121.3218,39.9106
2024-11-06,9826.2311,185.3404,133.3748,3059.6372,80339.8927,964134.6959,191.7467,208.3680,0.2084,733.0790,50.9035,0.0249,0.9751,99.1279,2.0909,121.2271,44.1041
2024-11-07,9783.7374,186.4774,134.6542,3074.4272,80194.9442,962366.3506,192.9041,218.6357,0.2186,747.0207,54.7997,0.0262,0.9738,99.0402,2.0476,119.6778,41.6302
2024-11-08,10724.3602,205.2172,147.1753,3327.3489,82743.1202,992932.2281,187.9649,225.1443,0.2251,761.1869,49.8477,0.0279,0.9721,99.0439,2.1843,119.9701,45.5570
2024-11-09,10684.1641,196.3486,141.6736,3325.8779,82650.1476,991782.6933,177.3003,195.1285,0.1951,664.1671,47.8420,0.0226,0.9774,99.2033,2.0889,118.0171,44.5711
2024-11-10,10196.1742,193.5425,139.1369,3073.7512,81843.0960,982059.4952,175.7343,201.4163,0.2014,714.3085,49.5116,0.0246,0.9754,99.1518,2.2070,117.1158,38.3531
2024-11-11,10339.5980,182.8848,132.1310,3267.9884,81598.4173,979241.4997,189.9375,184.8722,0.1849,640.8247,46.2206,0.0210,0.9790,99.2707,2.2857,118.1050,35.6771
2024-11-12,10190.7231,189.6895,136.6275,3233.1591,83072.1296,996850.3620,190.0793,170.0235,0.1700,588.8379,42.6189,0.0181,0.9819,99.3788,2.6632,118.0889,42.1096
2024-11-13,10524.3378,198.9307,142.7264,3240.4986,83134.9026,997590.6483,180.8632,169.3266,0.1693,594.3840,43.6535,0.0174,0.9826,99.4145,2.5911,117.2966,39.9511
2024-11-14,10350.8869,194.4597,140.6292,3267.9591,84876.4544,1018553.3434,182.8858,182.6051,0.1826,638.1914,44.3760,0.0207,0.9793,99.2774,2.4788,117.4538,38.8676
2024-11-15,10194.4398,188.3529,135.5838,3188.2604,82850.4897,994172.1646,179.4575,179.2686,0.1793,640.8938,45.2571,0.0197,0.9803,99.3256,2.3933,117.1235,39.8102
2024-11-16,10581.1362,189.0837,135.7160,3320.5044,82804.6489,993603.7088,180.2715,170.1033,0.1701,570.3074,40.1860,0.0184,0.9816,99.3283,2.4682,117.4055,46.3192
2024-11-17,11166.6387,210.3756,151.5793,3511.2344,86560.4341,1038704.1997,187.3838,155.9751,0.1560,534.8460,40.9702,0.0162,0.9838,99.4155,3.1403,118.6757,41.3174
2024-11-18,11582.5020,221.0281,158.7400,3470.2423,87895.0625,1054739.9171,181.1167,149.7117,0.1497,520.4326,38.7490,0.0162,0.9838,99.4308,3.1534,118.5420,47.6802
2024-11-19,10574.4738,208.9190,150.6930,3272.9499,85323.2458,1023891.4316,182.4376,136.4983,0.1365,476.3203,34.0929,0.0130,0.9870,99.5778,3.6041,116.5124,44.3249
2024-11-20,10599.8514,203.7923,146.7754,3216.2573,85657.3572,1027910.3060,187.1707,118.4080,0.1184,399.7549,30.1550,0.0099,0.9901,99.6353,4.3768,117.0009,36.7689
2024-11-21,10035.6690,186.5695,134.2236,3088.9444,83199.4779,998433.9287,189.6089,132.3734,0.1324,431.7756,30.1117,0.0128,0.9872,99.5445,3.7531,116.0372,43.3224
2024-11-22,10265.4674,187.1687,135.1667,3092.4384,84030.7289,1008365.8954,196.9907,113.7510,0.1138,385.2838,28.1728,0.0086,0.9914,99.7136,4.6177,117.3844,46.4599
2024-12-23,10372.2400,192.5618,138.0904,3259.3951,82544.8270,990554.2180,184.3541,102.1073,0.1021,340.4349,25.8176,0.0082,0.9918,99.7029,5.1550,118.5333,36.6429
2024-12-24,11034.5253,210.6710,152.2390,3434.9923,85556.0834,1026670.4046,187.9927,115.3942,0.1154,392.8838,31.4201,0.0097,0.9903,99.6346,4.6527,118.5027,38.1790
2024-12-25,11159.3597,209.5524,149.9645,3368.2379,87718.3965,1052597.2552,182.6451,118.6595,0.1187,419.0189,34.2611,0.0107,0.9893,99.5860,4.3232,119.0353,41.6612
2024-12-26,11468.0689,222.3162,160.9373,3486.7061,89621.3972,1075474.5872,185.5909,94.4493,0.0944,331.6874,22.8711,0.0063,0.9937,99.7944,5.6714,117.2920,40.3408
2024-12-27,11499.5706,225.5735,162.5790,3479.4572,90574.5277,1086910.2246,170.2758,77.9471,0.0779,252.5474,16.6851,0.0038,0.9962,99.8454,6.7373,115.2200,47.0799
2024-12-28,11506.8499,229.2429,165.0010,3479.5495,90422.9727,1085150.9874,162.8964,105.8177,0.1058,352.1770,28.5590,0.0080,0.9920,99.7264,4.9889,114.8017,39.4049
2024-12-01,11477.6859,232.2997,166.9688,3507.8534,91989.5360,1103900.0794,172.8733,106.4326,0.1064,366.0171,25.8458,0.0084,0.9916,99.7171,5.0231,115.1976,47.1124
2024-12-02,11860.7957,240.4574,173.4761,3509.8783,93214.0846,1118543.3251,161.9713,105.0136,0.1050,372.9564,26.3481,0.0084,0.9916,99.6852,5.0120,116.7959,37.7877
2024-12-03,12215.2176,246.5057,177.4816,3590.6183,93657.1699,1123911.6115,166.7726,105.0840,0.1051,358.1572,33.6176,0.0091,0.9909,99.6908,4.9805,115.9930,39.4222
2024-12-04,11883.1396,241.5186,173.8819,3638.7154,93820.8458,1125842.1819,159.8007,107.4056,0.1074,369.5476,28.4153,0.0094,0.9906,99.6267,4.8705,114.8893,42.9937
2024-12-05,12398.2657,250.8306,181.1844,3750.8900,94900.3441,1138868.5475,170.7995,131.7428,0.1317,430.6275,32.8942,0.0139,0.9861,99.5099,3.8638,113.8720,43.5600
2024-12-06,12509.1974,257.3497,185.1537,3736.9926,95438.9339,1145201.6845,163.6481,122.0785,0.1221,410.5035,32.3029,0.0118,0.9882,99.5657,4.2731,112.9817,42.4613
2024-12-07,12439.8090,249.0175,179.2523,3702.1947,95418.9369,1145003.0135,164.9633,133.0817,0.1331,444.0720,35.8735,0.0139,0.9861,99.5169,3.6888,113.1826,46.8467
2024-12-08,12370.3796,244.0872,176.0316,3633.0121,93992.4417,1127885.1693,162.2156,139.2734,0.1393,477.4458,39.6498,0.0144,0.9856,99.5000,3.5698,111.4868,47.4754
2024-12-09,12108.8404,244.5884,176.7104,3625.2927,93802.0572,1125631.4330,160.8594,147.3629,0.1474,499.0127,39.1195,0.0163,0.9837,99.4336,3.1717,112.3788,47.9438
2024-12-10,11967.8436,243.2780,175.1624,3496.5714,92787.1241,1113442.3538,156.8892,155.1987,0.1552,518.0214,38.1871,0.0169,0.9831,99.4194,2.9954,110.8158,41.7320
2024-12-11,10964.2016,221.7077,159.7849,3299.7144,89140.0372,1069619.5622,170.9438,145.1707,0.1452,481.2521,37.9958,0.0156,0.9844,99.4420,3.3423,113.4852,44.6599
2024-12-12,11342.3428,230.3669,165.9634,3428.3105,91109.3588,1093240.6099,167.8524,142.5289,0.1425,488.3662,40.9195,0.0159,0.9841,99.4135,3.2655,113.3242,41.2071
2024-12-13,11710.7288,231.5212,167.1391,3488.4709,91900.6370,1102816.8641,158.7847,147.8504,0.1479,495.6505,35.5586,0.0165,0.9835,99.3983,3.2485,113.4293,46.3390
2024-12-14,11641.8554,231.2847,167.3386,3572.0406,91166.5178,1094058.1856,166.4866,163.3413,0.1633,570.5780,41.9748,0.0187,0.9813,99.3655,2.7449,111.4634,35.0618
2024-12-15,11886.3317,234.2410,168.2679,3636.6476,91890.0860,1102740.5208,174.2102,169.5586,0.1696,579.3944,46.2783,0.0205,0.9795,99.2623,2.5259,111.7998,40.0767
2024-12-16,12160.7625,238.7739,171.9277,3692.9164,92315.5321,1107772.6260,168.2217,158.6927,0.1587,537.1837,41.7607,0.0177,0.9823,99.3740,2.9267,109.5342,41.3906
2024-12-17,12279.9693,239.0462,172.1664,3678.3046,92767.2513,1113227.2272,185.5234,155.5946,0.1556,541.2726,41.0311,0.0173,0.9827,99.4012,2.9899,110.5241,40.5690
2024-12-18,11509.5394,224.6593,162.1231,3450.6572,89663.9941,1075935.7398,172.6673,153.0046,0.1530,506.2027,37.0033,0.0170,0.9830,99.4002,3.0704,109.7585,46.8311
2024-12-19,11654.6821,227.3534,164.5134,3484.2376,89694.6847,1076281.1604,171.8587,157.3917,0.1574,547.3840,41.6207,0.0176,0.9824,99.3636,2.9043,110.0474,37.8534
2024-12-20,11583.9121,229.9735,165.6489,3407.6095,90660.6060,1087977.7832,178.0931,164.7537,0.1648,552.0181,42.8302,0.0181,0.9819,99.3256,2.6867,110.6434,39.5783
2024-12-21,12238.0164,236.1192,170.1876,3735.0363,92547.9990,1110604.7958,174.6958,159.3501,0.1594,551.6506,41.2527,0.0179,0.9821,99.3929,2.7867,111.7410,38.4230
2024-12-22,12856.6763,253.5802,183.2143,3977.0751,94486.8104,1133830.6338,164.1875,187.0841,0.1871,628.3757,48.7049,0.0221,0.9779,99.2140,2.2855,113.3302,41.9164
2024-12-23,13254.9811,255.2919,183.2706,3972.7097,95806.4509,1149664.7685,175.6928,165.0601,0.1651,550.1449,42.0028,0.0187,0.9813,99.3122,2.6558,114.6581,39.3056
2024-12-24,12788.9380,257.5606,185.1388,3948.4208,95112.1463,1141384.1059,171.9291,174.7801,0.1748,571.9795,47.2273,0.0199,0.9801,99.2918,2.4786,115.5339,44.8822
2024-01-25,12367.0507,246.2030,177.1192,3788.9881,91889.3606,1102687.1444,177.2728,181.3499,0.1813,617.7937,46.3639,0.0217,0.9783,99.2399,2.4110,114.8052,44.7310
2024-01-26,12523.8482,244.9999,176.4723,3867.1200,93833.1518,1125986.6959,172.3973,168.8699,0.1689,580.8259,42.3137,0.0178,0.9822,99.3383,2.6788,113.4565,35.6788
2024-01-27,12536.4600,245.0653,176.6367,3915.4035,92548.9995,1110601.2857,170.3101,168.2240,0.1682,555.1765,38.8643,0.0169,0.9831,99.4112,2.6708,114.3326,35.6283
2024-01-28,12873.5042,249.4516,179.4239,4040.2255,93424.4912,1121095.6825,177.6499,165.7007,0.1657,586.0834,44.3884,0.0170,0.9830,99.4066,2.7214,114.7169,44.5043
2024-01-01,12865.6433,250.9789,181.6485,3949.5494,94117.8475,1129400.2568,174.2220,171.8111,0.1718,584.5402,44.8565,0.0192,0.9808,99.3361,2.5494,114.0974,43.2186
2024-01-02,12845.4251,250.6609,180.2012,4037.2608,94125.0512,1129474.5035,166.7050,196.7115,0.1967,655.3341,50.2120,0.0226,0.9774,99.2088,2.2457,114.0284,37.2398
2024-01-03,12557.6658,243.0802,174.9926,3886.1088,91227.8042,1094772.3508,175.4269,188.9301,0.1889,667.2781,45.1397,0.0224,0.9776,99.1943,2.3459,115.1351,41.9319
2024-01-04,12451.2907,243.9174,176.2338,3732.1454,92808.5665,1113686.3806,181.2251,183.6077,0.1836,619.7378,43.2815,0.0193,0.9807,99.2922,2.3200,116.2022,38.3038
2024-01-05,12580.0822,240.8788,173.8905,4056.6077,91857.4913,1102245.5968,176.5171,188.7152,0.1887,660.3496,40.5422,0.0220,0.9780,99.2270,2.2506,115.4871,44.4549
2024-01-06,12525.6457,242.5635,174.7133,3927.2316,91677.1071,1100198.8275,191.5402,172.2676,0.1723,551.1376,40.0279,0.0188,0.9812,99.3324,2.4968,113.9296,38.0592
2024-01-07,12857.5957,245.2427,176.8355,4016.2227,91729.4251,1100804.5379,183.3193,188.0377,0.1880,666.6446,45.3305,0.0211,0.9789,99.2925,2.2680,111.6588,40.1695
2024-01-08,12994.0015,239.7144,173.0742,4166.0993,91818.0109,1101839.0294,188.9288,202.8121,0.2028,692.4246,45.8319,0.0232,0.9768,99.1837,2.1141,111.1098,43.4628
2024-01-09,12993.6137,253.4522,182.5532,4119.6427,93154.3017,1117851.2957,176.9601,191.9605,0.1920,653.0952,48.0197,0.0211,0.9789,99.2690,2.3562,110.7344,42.1812
2024-01-10,12988.1326,248.1176,179.0400,4063.4479,92987.7338,1115862.7994,182.8058,193.0704,0.1931,660.9121,47.9199,0.0213,0.9787,99.2548,2.3074,109.1637,45.2018
2024-01-11,13392.3353,251.1179,180.4234,4241.8646,94215.0263,1130525.4046,179.6432,184.4286,0.1844,613.1449,47.1983,0.0198,0.9802,99.2710,2.2549,110.4168,43.2917
2024-01-12,13473.9619,262.1377,188.8471,4280.2145,94538.2475,1134460.4540,182.9397,198.1355,0.1981,685.6307,46.7216,0.0218,0.9782,99.2521,2.2225,112.6548,37.5225
2024-01-13,13305.4870,258.1895,185.1542,4202.0493,94506.0162,1134085.2108,179.1424,212.3723,0.2124,727.9823,47.6571,0.0243,0.9757,99.1407,2.0875,111.7455,42.7458
2024-01-14,13143.3653,256.5819,184.3679,4025.8073,94666.8794,1135996.8437,180.5201,234.1179,0.2341,800.4326,51.5950,0.0283,0.9717,98.9803,2.0712,112.6173,38.6332
2024-01-15,13980.5436,269.6716,193.6680,4442.6734,96762.4078,1161168.1936,165.9954,252.6183,0.2526,852.2564,58.7781,0.0315,0.9685,98.9037,2.4342,112.4799,46.3901
2024-01-16,13855.2225,266.9181,192.8719,4342.4228,96423.0593,1157048.6451,171.8920,268.8552,0.2689,900.0525,64.9336,0.0342,0.9658,98.8289,2.7242,113.1562,46.7886
2024-01-17,14167.7265,269.4803,193.8659,4436.8199,98662.9733,1183964.9043,167.0899,289.1443,0.2891,987.9790,69.9851,0.0368,0.9632,98.7083,3.3948,113.3629,45.4545
2024-01-18,14086.9479,281.6368,202.9960,4481.0989,99139.4559,1189613.7268,160.3707,282.9660,0.2830,972.6791,67.2896,0.0368,0.9632,98.7064,3.2010,113.2679,48.6533
2024-01-19,14166.6992,281.9732,202.6308,4635.7230,99690.4557,1196286.4132,159.3449,295.6432,0.2956,1007.3044,67.1666,0.0385,0.9615,98.6377,3.5736,114.3874,44.4445
2024-01-20,13684.6911,279.2107,200.9995,4286.6707,98037.9301,1176432.8901,158.0271,317.8081,0.3178,1078.4432,76.0999,0.0433,0.9567,98.4754,4.6648,115.2202,46.4788
2024-01-21,13975.1437,273.9394,197.1656,4469.3407,98385.5669,1180576.4186,165.9337,286.1503,0.2862,966.8137,68.1410,0.0367,0.9633,98.7362,3.2819,114.7363,44.8804
2024-01-22,13854.2598,272.3274,195.7181,4325.1340,97870.7968,1174435.7160,170.6190,301.1191,0.3011,1033.0607,69.6273,0.0395,0.9605,98.6203,3.7810,115.3155,44.7040
2024-01-23,14473.9417,278.6630,201.1301,4510.1768,98194.9226,1178341.6571,174.8087,313.2784,0.3133,1083.5379,75.2698,0.0425,0.9575,98.5219,4.2591,114.6105,44.6517
2024-01-24,13587.3470,269.3878,193.1996,4310.3773,97576.6991,1170898.6956,168.0592,295.2525,0.2953,1002.3143,70.6715,0.0388,0.9612,98.6515,3.7336,114.5700,42.9200
2024-01-25,13794.8193,267.5571,193.0178,4451.8736,97030.7126,1164406.7190,174.2953,281.9593,0.2820,948.4216,70.9375,0.0360,0.9640,98.6802,3.0886,115.2930,47.4696
2024-01-26,13712.7523,268.4127,194.6429,4386.8569,97082.1228,1164959.7069,169.8074,300.5855,0.3006,1052.9211,71.8447,0.0387,0.9613,98.6489,3.8109,115.8514,38.7520
2024-02-27,13881.4201,273.9906,196.9295,4437.6471,98731.4920,1184816.3450,176.5382,318.2706,0.3183,1063.1707,76.6148,0.0431,0.9569,98.5010,4.6136,114.0253,37.3078
2024-02-28,13334.3235,264.8506,190.7709,4322.6632,95100.9954,1141242.1888,172.2322,328.0329,0.3280,1118.8583,80.8621,0.0450,0.9550,98.4285,5.1501,114.7266,39.7111
2024-02-01,13701.6105,262.0075,187.9329,4389.5731,96348.6867,1156162.0498,169.6184,317.6347,0.3176,1079.0199,77.3767,0.0427,0.9573,98.4749,4.4830,113.3213,46.8135
2024-02-02,13485.6404,260.8767,187.8787,4254.5458,94760.0787,1137178.7997,170.9542,319.3549,0.3194,1102.4084,73.9274,0.0431,0.9569,98.4767,4.5012,113.5903,41.2232
2024-02-03,13244.3011,259.9799,186.3821,4153.8290,94945.2722,1139291.2881,174.2521,326.2621,0.3263,1107.9204,74.8339,0.0458,0.9542,98.4097,5.0081,114.4311,39.5741
2024-02-04,13235.3984,256.4132,184.9876,4185.8765,95575.0970,1146923.6067,171.1456,329.4110,0.3294,1099.7244,76.2998,0.0453,0.9547,98.4217,5.0790,112.6710,39.4772
2024-02-05,13257.9127,259.9990,187.0109,4227.8082,95390.0868,1144685.0916,179.9077,313.7093,0.3137,1052.8718,75.0201,0.0419,0.9581,98.5416,4.3609,111.4136,43.4203
2024-02-06,13771.1135,271.4318,194.5674,4340.7200,98044.0275,1176559.7686,178.5826,328.4331,0.3284,1118.3469,80.5802,0.0456,0.9544,98.3806,5.2424,112.3862,41.8560
2024-02-07,13927.1112,273.7636,196.5192,4388.8532,97833.9574,1173947.3667,179.0889,331.1403,0.3311,1125.9180,81.1735,0.0476,0.9524,98.3396,5.2278,112.7684,45.6369
2024-02-08,14390.0224,272.8337,195.7024,4506.8714,98343.0240,1180070.8631,181.4916,351.5164,0.3515,1187.2679,87.0555,0.0495,0.9505,98.2952,6.5250,110.3238,41.0475
